id,primary_name,location,last_status_check_time,total.dois,current.dois
12157,STMIK Pontianak,372 Jl.Merdeka Pontianak 78124 Indonesia,2018-04-04,50,40
12012,Acta Medica Alanya,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,50,50
12191,Universitas Islam Sumatera Utara,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,50,50
210306,Universitas Aisyiyah (UNISA) Yogyakarta,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,50,50
11401,National Society for Integration of Applied-Basic Medical Sciences,"No. 194, R.V. Road, Basavanagudi Bangalore Karnakata 560004 India",2018-04-04,49,49
11850,Journal of Al-Qadisiyah for Computer Science and Mathematics,Al-Qadisiyah- Alqadissiyah University Aldiwaniyah Baghdad 00964 Iraq,2018-04-04,48,47
11867,The Korean Society Of East-West Comparative Literature,"Dongsin Tower, 4th Floor 5, Mullae-dong 6-ga, Mullae-dong 6-ga Mullae-dong 6-ga Seoul 150-096 South Korea",2018-04-04,48,48
12321,Politeknik Negeri Batam,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,48,48
10161,Peer Community In,11 route de Bellet Nice F-06200 France,2018-04-04,48,48
12209,STAIN Kediri,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,47,47
12229,Croatian Library Association,Ulica Hrvatske bratske zajednice 4 Zagreb 10000 Croatia,2018-04-04,46,46
12058,STIKES Aisyah Pringsewu Lampung,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,46,46
11928,Revista Brasileira de Fisica Medica,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,45,45
5088,Living Reviews,"C/o Koninklijke Bibliotheek National Library of the Netherlands, PO Box 90407 National Library of the Netherlands, PO Box 90407 The Hague 2509 LK Netherlands",2018-04-04,45,0
11986,Sukkur IBA University,"Office of Research, Innovation & Commercialization - ORIC Airport Road Sukkur Sindh 65200 Pakistan",2018-04-04,45,45
12033,GSC Online Press,"170/7B, Plot No. 3, Lane No. 1, Kasamwadi Old Mehrun Road,Code Jalgaon Maharashtra 425001 India",2018-04-04,43,43
7537,E-Conservation Journal - University of Evora,"C/o Koninklijke Bibliotheek National Library of the Netherlands, PO Box 90407 National Library of the Netherlands, PO Box 90407 The Hague 2509 LK Netherlands",2018-04-04,43,1
11896,Instituto Politecnico de Viseu,Av. Cor. Jose Maria Vale de Andrade Viseu 3504-510 Portugal,2018-04-04,42,42
12174,The Korean Association of Women's Studies,"Dongsin Tower, 4th Floor 5, Mullae-dong 6-ga, Mullae-dong 6-ga Mullae-dong 6-ga Seoul 150-096 South Korea",2018-04-04,42,42
8343,Journal Morfologiceskie vedomosti - Morphological Newsletter,"42, lev Tolstoy Street Ulyanovsk Ulyanovsk Region 432017 Russian Federation",2018-04-04,42,38
14667,Universitas Pahlawan Tuanku Tambusai,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,42,42
11964,Our Language,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,41,41
11068,National Bank of Ukraine,"C/O Ukrinformnauka 54, Volodimirska St. Kyiv 01030 Ukraine",2018-04-04,41,32
12019,Adiyaman Universitesi Saglik Bilimleri Dergisi,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,40,31
12269,Badan Penelitian dan Pengembangan SDM Kominfo,25 Jalan Abdurrahman Basalamah II Makassar Sulawesi Selatan 90234 Indonesia,2018-04-04,40,40
5970,The Fibreculture Journal,"C/o Koninklijke Bibliotheek National Library of the Netherlands, PO Box 90407 National Library of the Netherlands, PO Box 90407 The Hague 2509 LK Netherlands",2018-04-04,39,11
12082,Universitas Islam Negeri (UIN) Sultan Thaha Saifuddin Jambi,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,39,39
12295,Kharkiv National University of Radioelectronics,"Politekhnichna Str. 33 NTUU KPI, Bulding 2, Of. 105 Kyiv 03056 Ukraine",2018-04-04,38,38
4996,Quanta,"C/o Koninklijke Bibliotheek National Library of the Netherlands, PO Box 90407 National Library of the Netherlands, PO Box 90407 The Hague 2509 LK Netherlands",2018-04-04,38,12
9462,Russian Foundation for Basic Research,"Leninsky Prospect, 32-a, Office 1107 Moscow 119991 Russian Federation",2018-04-04,38,38
175177,Crimean Astrophysical Observatory,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,38,38
12051,STKIP Nurul Huda,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,37,37
11854,Physico-Technical Society of Kazakhstan,13/1 Kazhimukan Munaytpasov Astana 010008 Kazakhstan,2018-04-04,37,37
12038,Faculty of Islamic Education and Teachers Training,12 Williem Iskandar Meden North Sumatra 20371 Indonesia,2018-04-04,36,36
10321,Jeoloji Muhendisligi Dergisi,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,36,23
12244,Intercontact Science,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,36,36
11848,ORBIT,The Gateway Leicester Leicester LE1 9BH United Kingdom,2018-04-04,36,36
49784,IAIN Bukittinggi,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,36,36
11996,Association of Metallurgical Engineers of Serbia,ITNMS Bulevar Frans d'Eperea 86 Belgrade 11000 Serbia,2018-04-04,35,7
12086,Ikatan Konselor Indonesia (IKI),"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,35,35
12351,Kotelnikov Institute of Radioengineering and Electronics of Russian Academy of Sciences,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,35,35
11500,Guvenlik Bilimleri Dergisi,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,34,28
12018,Uluslararasi Turk Lehce Arastirmalari Dergisi,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,33,33
12277,EARDA,Dokuz Eylul Universitesi Buca Egitim Fakultesi Izmir 33575 Turkey,2018-04-04,32,32
12133,University of Technology,Engineering and Technology Journal Baghdad 19006 Iraq,2018-04-04,32,32
12194,IKIP PGRI Bojonegoro,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,31,31
12037,University of Dubai,"FoxHill 7, #407- Motorcity Dubai United Arab Emirates",2018-04-04,31,31
12192,Institut Dirosat Islamiyah Al-Amien Prenduan Sumenep,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,31,31
11910,Igdir Universitesi Ilahiyat Fakultesi,Selcuk Universitesi Mimarlik Fakultesi Alaeddin Keykubat Kampusu Selcuklu Pinar apt. B-block no: 11 Konya 42075 Turkey,2018-04-04,30,30
12004,Associacao Portuguesa de Sociologia,"Avenida Prof. Anibal de Bettencourt, 9, Lisboa 1600-189 Portugal",2018-04-04,30,30
8718,Philippine Journal of Pathology,"Research Drive, Filinvest Coporate City Alabang Muntinlupa 1781 Philippines",2018-04-04,30,30
7070,MIM Research Group,Usak Universitesi Insaat Muhebduskugu Bol. MA04 Oda No:347 Usak 64200 Turkey,2018-04-04,30,21
10894,Scientific Scholar,50 Woodgreen Drive Pittsford NY 14534 United States,2018-04-04,30,30
12390,Journal of Engineering Technology and Applied Science,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,30,30
9293,University Library Groningen,Broerstraat 4 Groningen 9712 CP Netherlands,2018-04-04,29,29
11944,"Revista Trabalho, Politica e Sociedade","Rua Vicente Stancato, 300 Campinas SP 13085475 Brazil",2018-04-04,29,29
8715,Marine Corps University Press,3078 Upshur Avenue Quantico VA 22134 United States,2018-04-04,29,29
11983,Society for Music Theory,1220 East Thornton Dr. Blooming IN 47401 United States,2018-04-04,28,28
11706,Anafora,"C/o Koninklijke Bibliotheek National Library of the Netherlands, PO Box 90407 National Library of the Netherlands, PO Box 90407 The Hague 2509 LK Netherlands",2018-04-04,28,27
12056,Universitas Pattimura,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,27,27
12249,JACS Directory,"No. 37, Narayama Layout Hosa Road Junction Bangalore Karnataka 560100 India",2018-04-04,27,27
11971,Mutefekkir,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,27,26
9605,JACSOnline Group Publisher,"Jl. Amanuban No. 30 RT/RW: 016/04 Oebufu, Kel. Oebufu Kodya Kupang Propinsi NTT 85226 Indonesia",2018-04-04,27,27
12233,Mimarlik Bilimleri ve Uygulamalari Dergisi,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,27,27
12065,Fakultas Kesehatan Masyarakat Universitas Hasanuddin,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,26,26
11895,Sociedad Mexicana de Historia de la Educacion AC,"RFC: MHE020308243 C/ Avenida 1 No. Exterior Mz 13 Lt4 Col. Miguel Hidalgo Ampliacion Tlalpan, Mexico C.P. 14250 Mexico",2018-04-04,26,26
6026,Wikiversity Journal of Medicine,Husebergsgatan 14 Uddevalla 45153 Sweden,2018-04-04,26,8
612,Weed Science Society,Suite 800 21 DuPont Circle 21 DuPont Circle Washington DC 20036 United States,2018-04-04,26,0
12331,Politeknik Kesehatan Kemenkes Aceh,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,26,26
2730,"Consortium of Universities for the Advancement of Hydrologic Science, Inc. (CUAHSI)",150 Cambridge Park Drive Suite 203 Suite 3000 Cambridge MA 02140 United States,2018-04-04,25,2
12025,Global Journal of Oral Science,"R-323, Block-4 Rashid Minhas Road Karachi Pakistan",2018-04-04,25,25
12052,Universitas Cokroaminoto Palopo,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,25,25
12006,Journal of Chemical and Pharmaceutical Sciences,"No. 37, Narayama Layout Hosa Road Junction Bangalore Karnataka 560100 India",2018-04-04,25,25
84501,Journal of Engineering,P.O.Box: 47024 Aljadria Baghdad Iraq,2018-04-04,25,25
84043,Sekolah Tinggi Teologi Pelita Bangsa Jakarta,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,25,25
12376,International Journal of Public Finance,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,25,25
12135,"FSBSI No. Caucasian FSC of Horticulture, Viticulture, and Wine Making","Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,24,24
4995,Samtid,"C/o Koninklijke Bibliotheek National Library of the Netherlands, PO Box 90407 National Library of the Netherlands, PO Box 90407 The Hague 2509 LK Netherlands",2018-04-04,24,0
12090,STIKES Hang Tuah Surabaya,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,24,24
12075,Turkish Academic Research Review,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,24,24
12153,Educacao Quimica en Punto de Vista,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,24,24
12107,Universitas Serang Raya,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,24,24
12343,SCEEMP,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,24,24
12273,Logos Verlag Berlin,Logos Verlag Berlin GmbH Gubener Str. 47 Berlin 10243 Germany,2018-04-04,23,23
12074,Dokuz Eyul Universitesi Saglik Bilimleri Enstitusu,Ziya Gukalp cad. 30/31 Kizilay Ankara 6420 Turkey,2018-04-04,23,23
12088,STMIK Sinar Nusantara Surakarta,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,23,23
12328,FKIP Universitas Sultan Ageng Tirtayasa,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,23,23
12276,UIN Sumatera Utara Medan,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,22,22
12145,Revista Eletronica Ludus Scientiae,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,22,22
11973,College of Education for Pure Sciences Ibn Al-Haitham,University of Baghdad 17 Antercequre Baghdad 00964 Iraq,2018-04-04,22,22
11862,Korean Legal Center,"Dongsin Tower, 4th Floor 5, Mullae-dong 6-ga, Mullae-dong 6-ga Mullae-dong 6-ga Seoul 150-096 South Korea",2018-04-04,22,22
11888,Korean Society for Public Health and Medicine,"13th Fl., Hallasignmavalley, 325 - 2Seongsudong2-ga, Seongdong-gu 325-2 Seongsudong2-ga Seoul 133-827 South Korea",2018-04-04,22,22
11855,Pope John Paul II State School of Higher Education in Biala Podlaska,Sidorska 95/97 Biala Podlaska 21-500 Poland,2018-04-04,21,21
11920,Plurais - Revista Disciplinar,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,21,21
11965,FSPSI SCFHHRP,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,21,0
12335,Uchitel Publishing House,"Uchitel Publishing House, 143 Kirova Volgograd 400079 Russian Federation",2018-04-04,20,20
11927,Revista Agronomia Brasileira,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,20,20
12070,Anatolian Journal of Botany,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,20,20
12050,Poltekkes Kemenkes Pontianak,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,20,20
6756,Agricultural University of Iceland,"Lbhl, Hvanneyri Borgarnes 311 Iceland",2018-04-04,20,13
11902,Polskie Towarzystwo Diagnostyki Technicznej,Narbutta 84 Warsaw 02-524 Poland,2018-04-04,20,20
11953,Scuola Normale Superiore - Edizioni della Normale,Corso di Porta Romana 108 Milano 20121 Italy,2018-04-04,20,20
12369,FSBEI HE Mari State University,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,20,20
15196,Asian Institute of Research,Komp. Perumahan Dosen Unhas Blok GB.28 Tamalanrea Makassar South Sulawesi 90245 Indonesia,2018-04-04,20,20
11851,Institut Agama Islam Negeri (IAIN) Bengkulu,Jalan Raden Fatah Pagar Dewa Bengkulu 38211 Indonesia,2018-04-04,19,19
12241,STIKES Aisyiyah Surakarta,Jl. KH. Dewantara No.10 Kentingan Jebres Surakarta Jawa Tengah 57126 Indonesia,2018-04-04,19,19
11094,Istanbul Universitesi Edebiyat Fakultesi Turk Dili ve Edebiyati Dergisi,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,19,19
41052,Associacao Brasileira de Ensino Odontologico ABENO,"Av. Des. Vitor Lima, 250 S/908 Florianopolis SC CEP: 88040-400 Brazil",2018-04-04,19,19
12280,Torus Press,29-1-43 Krylatskaya Str. Moscow Russian Federation 121614 Russian Federation,2018-04-04,18,18
12275,Prodi. Teknik Arsitektur Universitas Katolik Widya Mandira,Jl. San Juan No. 1 Penfui Timur Kupang 85225 Indonesia,2018-04-04,18,18
12094,Sekolah Tinggi Teologi Intheos Surakarta,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,18,18
11880,Korea Research Association of International Commerce,"Dongsin Tower, 4th Floor 5, Mullae-dong 6-ga, Mullae-dong 6-ga Mullae-dong 6-ga Seoul 150-096 South Korea",2018-04-04,18,18
11991,Academy of IRMBR,"House no 356, Street 5, Sector F6 phase 6 Peshawar KPK 25000 Pakistan",2018-04-04,18,18
11967,Journal of Aviation,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,18,18
12044,Indonesian Association for Public Administration IAPA,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,18,18
12372,Agentstvo Tvortheskih Tekhnologiy,7d47 2nd Institutskaia Moscow Russia 109428 Russian Federation,2018-04-04,18,14
12366,"Yu. A. Kosygin Institute of Tectonics and Geophysics, Far Eastern Branch, RAS","Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,18,18
70070,Zaman University,"315, Boeng Kak 1, TK Phnom Penh Phnom Penh 12302 Cambodia",2018-04-04,18,18
12265,Revista Ciencias da Sociedade,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,17,17
12309,Universitas Papua,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,17,17
12186,Chhattisgarh Swami Vivekanand Technical University,"No. 37, Narayama Layout Hosa Road Junction Bangalore Karnataka 560100 India",2018-04-04,17,12
12138,Australian and New Zealand Student Services Association Inc.,"Welfare and Student Liaison Officer Student Services Sewell (N12) 1.58 Nathan campus, Griffith University Nathan QLD 4111 Australia",2018-04-04,17,17
12100,International Journal of Green Technology,"B-99, F-8 Markaz Islamabad Pakistan",2018-04-04,17,17
11968,Journal of Energy Systems,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,17,17
49359,PIA HE MIA,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,17,17
12139,Mining Industry Journal (Gornay Promishlennost),6 Leninsky prospect Moscow 119049 Russian Federation,2018-04-04,16,16
12064,Universitas Muhammadiyah Sumatera Utara,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,16,16
12030,Kufa Journal of Engineering,P.O. Box (21) Al-Najaf Najaf Governorate Iraq,2018-04-04,16,16
12235,Ekonomi Politika ve  Finanas Arastirmalari  Dergisi,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,16,16
122164,The Society of Korean Thought and Culture,Hoeidong-Gil Paju-Si Gyeonggi-Do 413-756 South Korea,2018-04-04,16,16
12212,Institute of History and Archaeology of Ural Branch of Russian Academy of Science,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,16,16
12260,Cesm-i Cihan Tarih Kultur ve Sanat Arastirmalari E-Dergisi,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,15,14
12252,Mehmet Akif Ersoy Universitesi Iktisadi ve Idari Bilimler Fakultesi Dergisi,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,15,15
12160,Doxa Revista Brasileira de Psicologia e Educacao,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,15,15
12195,IAI Darussalam Blokagung,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,15,15
12103,Sekolah Tinggi Pariwisata Trisakti,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,15,15
12178,Kazan State Power Engineering University,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,15,15
12015,The Journal of Turkic Language and Literature Surveys,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,15,15
52719,BPAS Publishers LLP,4/301 Vibhav Khand Gomatinagar Lucknow 226010 India,2018-04-04,15,15
12026,Politik Ekonomik Kuram,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,15,15
11987,Open Journal of Mathematical Sciences,"Department of Mathematics, Govt College University Faisalabad Pakistan",2018-04-04,15,15
10143,Mlodzi Naukowcy,dr Jedrzej Nyckowiak Zbikowa 33 Poznan PL 972 112 39 09 61-065 Poland,2018-04-04,15,15
12101,Journal of Agriculture Food and Development,"C-645, Block-11-C/1 N. Karachi Pakistan",2018-04-04,14,14
186781,Revista FAEMA,"Rua Vicente Stancato, 300 Campinas SP 13085475 Brazil",2018-04-04,14,14
12292,The Korea Society for Legal Theory and Practice,"Dongsin Tower, 4th Floor 5, Mullae-dong 6-ga, Mullae-dong 6-ga Mullae-dong 6-ga Seoul 150-096 South Korea",2018-04-04,13,13
12154,Journal of Istanbul Veterinary Sciences,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,13,13
12183,University of Food Technologies - Plovdiv,26 Maritza Blvd. Plovdiv 4002 Bulgaria,2018-04-04,13,13
12142,Stratejik ve Sosyal Arastirmalar Dergisi,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,13,13
12079,International Journal of Contemporary Tourism Research,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,13,13
11995,Editorial Committee of the Swedish Institutes at Athens and Rome (ECSI),Skeppargatan 8 Stockholm SE-11452 Sweden,2018-04-04,13,13
11688,University of Management and Technology,"Journal Secretariat, SBE, UMT C-II Johar Town Lahore 54770 Pakistan",2018-04-04,13,13
12200,Korea Fashion and Costume Design Association,"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea",2018-04-04,13,13
12279,The International Society of Hypertension,8 Waldegrave Road Teddington Middlesex TW11 8GT United Kingdom,2018-04-04,12,12
12264,Universitas Islam Riau,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,12,12
49490,IAIN Manado,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,12,12
12364,Alinteri Sosyal Bilimler Dergisi,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,12,12
12010,The Journal of Political Philosophy and Sociology of Politics,"3 Solyanka St., building 1, office 14 Moscow 109028 Russian Federation",2018-04-04,12,12
12176,International Journal of Chemical and Physical Sciences (IJCPS),"No. 194, R.V. Road, Basavanagudi Bangalore Karnakata 560004 India",2018-04-04,12,12
11963,Bilge International Journal of Science and Technology Research,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,12,12
11244,Revista Brasileira de Orientacao Profissional,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,12,12
107705,International Journal of Agriculture Environment and Food Sciences,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,12,12
12219,Ulusal Spor Bilimleri Dergisi,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,11,11
12171,Bor Dergisi,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,11,11
12128,Stowarzyszenie Menedzerow Jakosci i Produkcji,Ul. Armii Krajowej 19b p. 504z NIP: PL 9492175619 Czestochowa 42-218 Poland,2018-04-04,11,11
12096,Center for Experimental and Behavioral Public Administration,111 Washington St. Newark NJ 07102 United States,2018-04-04,11,11
12097,Universitas Muhammadiyah Kalimantan Timur,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,11,11
11988,Kielce University of Technology,Faculty of Civil Engineering and Architecture al. Tysiaclecia P.P.7 Kielce 25-314 Poland,2018-04-04,11,11
12307,Universidad Autonoma de Manizales,Avenida Antigua estacion Manizales Caldas 441 Colombia,2018-04-04,11,11
11999,Universidad Americana,Brasilia 1100 Asuncion 1430 Paraguay,2018-04-04,11,11
11970,The Journal of Social Science,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,11,11
7951,"Giftet, Inc.","5 Euclid Ave, #3 Worcester MA 01610 United States",2018-04-04,11,5
11876,FGI Federal Centre for Animal Health (FGI ARRIA),Yur'evets Vladimir 600901 Russian Federation,2018-04-04,11,1
12084,Society of Petrophysicists and Well Log Analysts (SPWLA),8866 Gulf Frwy Suite 320 Houston TX 77017 United States,2018-04-04,11,11
11901,Fondazione Museo Delle Antichita Egizie,via Accademia Delle Scienze 6 VAT: 09269240017 Torino 10123 Italy,2018-04-04,10,10
12185,Selcuk Tip Dergisi,Selcuk Universitesi Mimarlik Fakultesi Alaeddin Keykubat Kampusu Selcuklu Pinar apt. B-block no: 11 Konya 42075 Turkey,2018-04-04,10,10
12165,Experimental Biomedical Research,Selcuk Universitesi Mimarlik Fakultesi Alaeddin Keykubat Kampusu Selcuklu Pinar apt. B-block no: 11 Konya 42075 Turkey,2018-04-04,10,10
12077,TESAM Akademi,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,10,10
12009,International Journal of Business Society,717 College Ave. Nilai Negeri Sembilan 71800 Malaysia,2018-04-04,10,10
52712,Asociacion Civil Herpetologica Argentina,Unidad Ejecutora Lillo (CONICET - FundaciÃ³n Miguel Lillo). Miguel Lillo 251 Tucuman 4000 Argentina,2018-04-04,10,10
11951,The Society of Korean Language Education,Hoeidong-Gil Paju-Si Gyeonggi-Do 413-756 South Korea,2018-04-04,10,10
10987,Ariadna Ediciones,"C/o Koninklijke Bibliotheek National Library of the Netherlands, PO Box 90407 National Library of the Netherlands, PO Box 90407 The Hague 2509 LK Netherlands",2018-04-04,10,10
