id,primary_name,location,last_status_check_time,total.dois,current.dois
3215,Journal of Injury and Violence Research,Charles Drew University 1731 E. 120th St. 1731 E. 120th St. Los Angeles CA 90059 United States,2018-04-04,157,25
11048,Siberian State Automobile and Highway University (SibADI),"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,157,157
11443,Moscow Agricultural Academy named after K.A. Timiryazev,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,157,157
11126,The Korean Society of Inclusive Education,"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea",2018-04-04,157,38
7795,Institute for Analytical Instrumentation of the Russian Academy of Sciences,"Ulitsa Ivana Chernykh, 31-33 St. Petersburg 198095 Russian Federation",2018-04-04,157,107
6867,Ewha Music Research Institute,"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea",2018-04-04,157,38
4494,Martin Eve,"Prins Willem - Alexanderhof 5 National Library of the Netherlands, PO Box 90407 The Hague 2595BE Netherlands",2018-04-04,156,23
8939,ISTE OpenScience,27-37 St. George's Road London SW19 4EW United Kingdom,2018-04-04,156,156
10243,Federal Reserve Bank of San Francisco,1 Memorial Drive Kansas City MO 64198 United States,2018-04-04,156,74
6947,The Pharmaceutical Society of Korea,"2F, Guseagun BuildingChungjeongro 7, Seodaemun-gu Seoul 120-013 South Korea",2018-04-04,156,110
8090,The Institute for Northeast Asian Law Chonbuk National University,"391-3, Bupyeong-gu, SamsandongMirae Tower 305 Incheon 21319 South Korea",2018-04-04,156,113
7256,Korean Society of Strategic Management,"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea",2018-04-04,156,22
2925,Associacao Educacional de Vitoria,Rodonia Serafim Derenzi 3115 Inhangueta Inhangueta Vitoria CEP 29032-060 Brazil,2018-04-04,156,63
5111,Revista de Ciencia de Madeira,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,156,47
6111,Institute for Liquid Atomization and Spray Systems - Korea,245 Daehangno Yusong Yusong Daejeon 305-806 South Korea,2018-04-04,156,25
10612,Seoul National University Asia Center,"Dongsin Tower, 4th Floor 5, Mullae-dong 6-ga, Mullae-dong 6-ga Mullae-dong 6-ga Seoul 150-096 South Korea",2018-04-04,156,54
3378,Journal of Tropical Soils,"University of Lampung, Dept of Soil Sci, Fclty of Agriculture Jl. Sumantri Brojonegoro No. 1 Jl. Sumantri Brojonegoro No. 1 Bandar Lampung 35145 Indonesia",2018-04-04,155,48
6590,Ataturk Universitesi Veteriner Bilimleri Dergisi,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,155,95
7213,"The NCHERM Group, LLC",116 E. King St. Malvern PA 19355 United States,2018-04-04,155,60
7771,Cumhuriyet Universitesi Ilahiyat Fakultesi Dergisi,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,155,106
8591,Yunnan Provincial Research Institute for Ethnic Arts,"12F, No. 371 Qingnian Road Wuhua District Kunming Yunnan 650021 China",2018-04-04,155,125
11797,STAIN Curup,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,155,155
4501,Global Journal of Community Psychology Practice,"Wichita State University1845 Fairmount, Box 201, Attn. Scott Wituk 1845 Fairmount, Box 201 Wichita KS 67260-0201 United States",2018-04-04,154,41
5323,ISE Vera Cruz,"Rua Baumann, 73 Vila Leopoldina Sao Paulo 05318-000 Brazil",2018-04-04,154,44
5416,Korean Society of Medical Physics (KAMJE),302-75 Ichon1-Dong Yongsan-Gu Yongsan-Gu Seoul 140-721 South Korea,2018-04-04,154,32
5516,"Journal of Divinity Faculty, Hitit University",Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,154,55
6717,Korean Society for Rehabilitation of Persons with Disabilities,"2F, Guseagun BuildingChungjeongro 7, Seodaemun-gu Seoul 120-013 South Korea",2018-04-04,154,85
6569,Turkish Journal of Entomology,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,154,65
8024,Faculdade Antonio Meneguetti,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,154,55
9607,Gorodets,Perevedenovsky Lane 17 Building 1 Moscow 105082 Russian Federation,2018-04-04,154,154
10746,Associacao Brasileira de Psiquiatria,"Rua Vicente Stancato, 300 Campinas SP 13085475 Brazil",2018-04-04,154,67
7345,Academic and Educational Forum on International Relations,Prospekt Vernadskogo 76 Moscow 119454 Russian Federation,2018-04-04,154,84
7859,Society for Learning Analytics Research,1 Ramsay Street Brighton VIC 3186 Australia,2018-04-04,154,82
8842,IAP Intensive Care Chapter India,"Indraprashtha, 5th Lane Jaysingpur Maharashtra 416101 India",2018-04-04,154,53
9628,Society for Modeling and Simulation International (SCS),11315 Rancho Bernado Rd. #139 San Diego CA 92127 United States,2018-04-04,154,154
10158,Wits Enterprise,"LINK Centre, University of the Witwatersrand 92 Empire Road, Braamfontein Johannesburg Gauteng 2001 South Africa",2018-04-04,154,18
6495,Korean Society for the Study of Physical Education,"Dongsin Tower, 4th Floor 5, Mullae-dong 6-ga, Mullae-dong 6-ga Mullae-dong 6-ga Seoul 150-096 South Korea",2018-04-04,154,90
5961,Business and Management Studies: An International Journal,"100 Yil Mah. 1008 Cd. Lutuf Apt Kat: 3, No. 6 Karabuk 78100 Turkey",2018-04-04,154,86
2548,The Peregrine Fund,5668 W. Flying Hawk Lane Boise ID 83709 United States,2018-04-04,153,15
4516,Revista de Gestae e Secretariado (GESEC),SINESP/GESEC Rua Tupi 118 Rua Tupi 118 Sao Paulo 01233-000 Brazil,2018-04-04,153,42
6472,Korean Society of Special Education,"2F, Guseagun BuildingChungjeongro 7, Seodaemun-gu Seoul 120-013 South Korea",2018-04-04,153,63
8080,"African Journal of Food, Agriculture, Nutrition and Development","9 Planets Apartments, Kabarnet Gardens, Off Kabarnet Road Nairobi 00625 Kenya",2018-04-04,153,140
7178,Croatian Operational Research Society,VAT ID: HR19764968282 TRg. J.F. Kennedy 6 Zagreb 10000 Croatia,2018-04-04,153,68
7238,Sarada Ranganathan Endowment for Library Science,"No. 194, R.V. Road, Basavanagudi Bangalore Karnakata 560004 India",2018-04-04,153,95
7240,United Scientific Group,8105 Rasor Blvd Suite 112 Plano TX 75024 United States,2018-04-04,153,104
7952,IMS Institute Noida,"Tiwaripur, Fatehpur Post - Hasanpur District Sultanpur Uttar Pradesh 227808 India",2018-04-04,153,66
8455,Deadong Philosophical Association,"391-3, Bupyeong-gu, SamsandongMirae Tower 305 Incheon 21319 South Korea",2018-04-04,153,134
8850,"Faculty of Mechanical Engineering and Naval Architecture, Univ. of Zagreb",I. Lucica 5 Zagreb 10000 Croatia,2018-04-04,153,144
9747,А. M. Gorky Institute of World Literature of the Russian Academy of Sciences,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,153,153
10196,NPG Publishing,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,153,84
3459,International Journal of Wellbeing,Auckland University of Technology 55 Wellesley Street East Auckland 1142 New Zealand,2018-04-04,152,24
5083,Librello,Blasiring 15 Basel 4057 Switzerland,2018-04-04,152,47
5301,Fundacion de Ciencias de la Salud,Suero Ochoa 2 Madrid 28760 Spain,2018-04-04,152,58
5708,Korean Institute of Traditional Landscape Architecture,245 Daehangno Yusong Yusong Daejeon 305-806 South Korea,2018-04-04,152,39
5889,"Private Enterprise, Politehperiodika",Post Office Box 17 Odessa 65044 Ukraine,2018-04-04,152,58
6466,Korean Marketing Association,"Dongsin Tower, 4th Floor 5, Mullae-dong 6-ga, Mullae-dong 6-ga Mullae-dong 6-ga Seoul 150-096 South Korea",2018-04-04,152,78
7655,Argumentum,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,152,101
5785,"Production Engineering Institute (PEI), Faculty of Mechanical Engineering","University of Maribor, Faculty of Mechanical Engineering, Slomskov trg 015, Smetanova ulica 17 2000 Maribor Maribor 2000 Slovenia",2018-04-04,152,67
6786,"Brazilian Journal of Forensic Sciences, Medical Law and Bioethics","Av. Senador Ceasr Vergueiro, 505, sala 16 Ribeirao Preto SP 14020-500 Brazil",2018-04-04,152,35
6249,The Korean Association of Political Science and Communication,"Dongsin Tower, 4th Floor 5, Mullae-dong 6-ga, Mullae-dong 6-ga Mullae-dong 6-ga Seoul 150-096 South Korea",2018-04-04,152,45
7982,Asociatia Pentru Cresterea Vizibilitatii Cercetarii Stiintifice (ACVCS),"20 Bd. I.C. Bratianu, BI. 1848 Sc. A, Apt. 3 Bucharest 030175 Romania",2018-04-04,152,56
4965,Scalable Computing: Practice and Experience,"West University of Timisoara, Institute e-Austria Timisoara B-dul Vasile Parvan, nr. 4-6 B-dul Vasile Parvan, nr. 4-6 Timisoara RO-300223 Romania",2018-04-04,152,62
4700,Research Institute of Agricultural Economics,Zsil utca 3-5 Budapest H-1093 Hungary,2018-04-04,151,39
5533,Society for Meridian and Acupoint,245 Daehangno Yusong Yusong Daejeon 305-806 South Korea,2018-04-04,151,40
5918,Japan Association of Solvent Extraction,New Road Oxford Oxford OX2 1BG United Kingdom,2018-04-04,151,15
8205,Turkish Journal of Education,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,151,38
8211,CONSINTER,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,151,88
8835,The Korean Advertising and PR Practitioners Society,"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea",2018-04-04,151,78
4097,"Department of Food Science, Bogor Agricultural Food Science","Departemen Ilmu dan Teknologi Pangan FATETA IPB, PO Box 220 University of Western Sydney, Campbelltown Campus,Locked Bag 1797 Bogor Indonesia",2018-04-04,151,37
4623,Global Business Research Center,New Road Oxford Oxford OX2 1BG United Kingdom,2018-04-04,151,30
10103,Evidence Based Communications,"Room 612, East Tower, Kequn Bld. No. 30 Xueyuan Road, Haidian Dist. Beijing 100083 China",2018-04-04,151,67
10090,STC Industry Safety CJSC,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,151,151
11165,Politeknik Kesehatan Tanjungkarang,6 Soekarno-Hatta Bandar Lampung 35145 Indonesia,2018-04-04,151,151
4099,Korean Council of Science Editors,"Korea Science & Technology Center, 2nd floor 22 Buk-7-gil, Teheran-ro, Gangnam-gu 22 Buk-7-gil,Teheran-ro Seoul 135-703 South Korea",2018-04-04,150,63
5825,Korean Society for Correction Service,119 Yangpyeong-ro 4 (5a) Yeongdeungpo-gu Yeongdeungpo-gu Seoul South Korea,2018-04-04,150,65
5993,Genel Tip Dergisi,Selcuk Universitesi Mimarlik Fakultesi Alaeddin Keykubat Kampusu Selcuklu Pinar apt. B-block no: 11 Konya 42075 Turkey,2018-04-04,150,63
6544,Ewha Journal of Social Sciences,"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea",2018-04-04,150,30
9683,Departamento de Psicobiologia - UNIFESP,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,150,150
10576,IAIN Padangsidimpuan,Km. 4.5 Sihitang Padangsidimpuan 22733 Indonesia,2018-04-04,150,103
6931,Regio,Arany J. Str. 1 Budapest H-1051 Hungary,2018-04-04,150,80
7002,Geological Society of India,"No. 194, R.V. Road, Basavanagudi Bangalore Karnakata 560004 India",2018-04-04,150,45
8035,The Journal of Asia TEFL,"391-3, Bupyeong-gu, SamsandongMirae Tower 305 Incheon 21319 South Korea",2018-04-04,150,126
8375,The Korean Association for Local Government Studies,Hoeidong-Gil Paju-Si Gyeonggi-Do 413-756 South Korea,2018-04-04,150,150
9567,Padjadjaran Jurnal Ilmu Hukum,Jl. Imam Bonjol No. 21 Bandung 40132 Indonesia,2018-04-04,150,68
3024,Turkish Association of Nervous and Mental Health,"Kenedy Cad. No: 98/4 Kavaklidere Tip Fakultesi, Psikiyatri AD Ankara 6700 Turkey",2018-04-04,150,34
7940,"Reunir Revista de Administracao, Contabilidade e Sustentabilidade","Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,150,27
10107,National Scientific Centre Institute of Metrology,"Politekhnichna Str. 33 NTUU KPI, Bulding 2, Of. 105 Kyiv 03056 Ukraine",2018-04-04,150,123
11270,"Scientific Society Anatomists, Histologists, and Embryologists, Ukraine",23 Shevchenko str. Poltava Poltavska Oblast 36024 Ukraine,2018-04-04,150,150
11718,Korean Law-Related Education Association,"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea",2018-04-04,150,24
4402,Korean Society of Earth and Exploration Geophysicists,245 Daehangno Yusong Yusong Daejeon 305-806 South Korea,2018-04-04,149,28
4580,Korea Society of Fluid Power and Construction Equipment,245 Daehangno Yusong Yusong Daejeon 305-806 South Korea,2018-04-04,149,23
4758,The Korean Society of Bone Metabolism (KAMJE),302-75 Ichon1-Dong Yongsan-Gu Yongsan-Gu Seoul 140-721 South Korea,2018-04-04,149,43
5742,Korean Society of Perinatology (KAMJE),302-75 Ichon1-Dong Yongsan-Gu Yongsan-Gu Seoul 140-721 South Korea,2018-04-04,149,31
6666,Statistics and Probability African Society (SPAS),Avenue Bourguiba x Rue 12 Dakar BP 17913 Senegal,2018-04-04,149,67
7112,Institute of Polish Language,31 Michiewicza St. Cracow Malopska 31-120 Poland,2018-04-04,149,80
7297,The Medical Journal of Mustafa Kemal University,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,149,65
7376,The Institute for Legal Studies,Hoeidong-Gil Paju-Si Gyeonggi-Do 413-756 South Korea,2018-04-04,149,88
7541,FUNDACE,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,149,48
7944,Ithaka S&R,"2 Rector St., Floor 18 New York NY 10006 United States",2018-04-04,149,47
8723,Winchester University Press,Sparkford Road Winchester Hampshire SO22 4NF United Kingdom,2018-04-04,149,114
10396,Institute of Chemistry of Academy of Science of Moldova,Corso di Porta Romana 108 Milano 20121 Italy,2018-04-04,149,58
5665,Pediatric Urology Case Reports,Selcuk Universitesi Mimarlik Fakultesi Alaeddin Keykubat Kampusu Selcuklu Pinar apt. B-block no: 11 Konya 42075 Turkey,2018-04-04,148,78
6080,Indonesian Journal of Clinical Pharmacy,"Universitas Padjadjaran Teaching Hospital, 5th Floor Prof. Dr. Eyckman St. 38 Prof. Dr. Eyckman Street Number 38 Bandung West Java 40161 Indonesia",2018-04-04,148,61
6248,The Korean Society for Biomedical Laboratory Sciences,"8-17 World Cup Buk-ro 5ga-gil, Mapo-gu Seoul 121-841 South Korea",2018-04-04,148,91
7519,The Korea Association of Yeolin Education,"2F, Guseagun BuildingChungjeongro 7, Seodaemun-gu Seoul 120-013 South Korea",2018-04-04,148,87
7671,Korean Association for Public Administration,"Dongsin Tower, 4th Floor 5, Mullae-dong 6-ga, Mullae-dong 6-ga Mullae-dong 6-ga Seoul 150-096 South Korea",2018-04-04,148,88
8166,Sociedade de Ciencias Agrarias de Portugal,"Rua da Junqueira, 299 Lisboa 1300-338 Portugal",2018-04-04,148,117
8884,Diponegoro University,Jalan Prof. Sudarto Tembalang- Semarang Semarang Central Java 50275 Indonesia,2018-04-04,148,40
5514,Associacao Nacional de Programas de Pos-Graduacao em Ciencias Contabeis (ANPCONT),"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,148,36
11115,al-Farabi Kazakh National University,"AL-Faraby Ave, 71 Almaty 050048 Kazakhstan",2018-04-04,148,25
10436,Center For Chemical & Packaging (Balai Besar Kimia & Kemasan),"Jl. Balai Kimia No.1, RT.7/RW.9, Pekayon, Pasar Rebo, Kota Jakarta Timur DKI Jakarta 13710 Indonesia",2018-04-04,148,52
10476,Fakultas Teknik Universitas Muhammadiyah Jakarta,Jl. Cempaka Putih Tengah 27 Jakarta 10510 Indonesia,2018-04-04,148,123
11352,RS Publication,25/1 Kirti Nagar Indor Road Ujjain Madhya Pradesh 456101 India,2018-04-04,148,148
4831,Biomath Forum,"Institute of Mathematics Akad G. Bonchev St., Bl. 8 Akad. G. Bonchev St., bl. 8 Sofia 1113 Bulgaria",2018-04-04,147,55
5854,The Japanese Society of Oral Diagnosis/Oral Medicine,New Road Oxford Oxford OX2 1BG United Kingdom,2018-04-04,147,60
5934,The Korean Society of Elementary Science Education,245 Daehangno Yusong Yusong Daejeon 305-806 South Korea,2018-04-04,147,35
9087,Sociedad de Ciencias Aranzadi,"Zorroagagaina, 11 San Sebastian Gipuzkoa 20014 Spain",2018-04-04,147,57
10330,Publiverse Online S.R.L,"Elev Stefan Stefanescu 5, bld. 445, apt. 72 Bucuresti Romania",2018-04-04,147,6
6935,Turkish Journal of Field Crops,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,147,47
7222,Institute of Korean Studies,"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea",2018-04-04,147,66
10095,Infogain Publication,"83/197, Sector - B, Pratap Nagal Jaipur Rajasthan 302022 India",2018-04-04,147,147
5215,The Korean Society of Preventive Veterinary Medicine,119 Yangpyeong-ro 4 (5a) Yeongdeungpo-gu Yeongdeungpo-gu Seoul South Korea,2018-04-04,147,65
9731,Royal Microscopical Society,37/38 St. Clements Oxford OX4 1AJ United Kingdom,2018-04-04,147,12
11751,Oil and Gas Research Institute of the RAS,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,146,122
4884,Res Philosophica,"St. Louis Universit, Dept of Philosphy Adorjan, 3800 Lindell Blvd. Saint Louis University, 380 Lindell Blvd. St. Louis MO 63108 United States",2018-04-04,146,37
5431,Korean Association for Multicultural Education,119 Yangpyeong-ro 4 (5a) Yeongdeungpo-gu Yeongdeungpo-gu Seoul South Korea,2018-04-04,146,40
5658,Centro Universitario UNISOCIESC,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,146,68
8030,Neal A. Maxwell Institute for Religious Scholarship,"Brigham Young University, B-49 Provo Utah 84602 United States",2018-04-04,146,96
1948,Bulletin of the Peabody Museum of Natural History,Suite 800 21 DuPont Circle 21 DuPont Circle Washington DC 20036 United States,2018-04-04,146,21
8143,Universidad Peruana de Ciencias Aplicadas,"Av. Prolongacion Primaver 2390 Monterrico, Santigo de Surco Lima 33 Peru",2018-04-04,146,69
9903,International Journal of Applied and Pure Science and Agriculture,1253/C/4/1 Adcem Soc. Ghogha Circle Bhawnagar Gujarat 364001 India,2018-04-04,146,146
9025,Revista Brasileira de Politica e Administracao da Educacao - RBPAE,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,146,118
10945,LPPM Hang Tuah Pekanbaru,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,146,54
3707,Cornell SEAP,95 Brown Road Box 1004 Ithaca NY 14850 United States,2018-04-04,145,9
6332,University of St. Andrews Library,North Street St. Andrews Fife KY16 9TR United Kingdom,2018-04-04,145,36
7244,"Forschungszentrum Julich, Zentralbibliothek",Leo-Brandt-Strasse Julich 52328 Germany,2018-04-04,145,81
9417,Korean Society of Children's Literature and Education,Hoeidong-Gil Paju-Si Gyeonggi-Do 413-756 South Korea,2018-04-04,145,145
10866,Faculdade Luterana de Teologia,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,145,37
4322,Russian-British Institute of Management (RBIM),ul. Voroshilova 12 Chelyabinsk 454014 Russian Federation,2018-04-04,145,82
7755,EconoQuantum,"Univ. de Guadalajara, UGU-250907-MH5 Av. Juarez #976, Col. Centro Guadalajara Jalisco CP 44100 Mexico",2018-04-04,144,10
4115,The Korean Society of Menopause (KAMJE),302-75 Ichon1-Dong Yongsan-Gu Yongsan-Gu Seoul 140-721 South Korea,2018-04-04,144,32
5046,The Scientific Society Akroasis,3 Sandzacka proleterska brigada 17 Novi Pazar Serbia,2018-04-04,144,34
5372,VRI Press,1975 Washington Ave. Seaford NY 11783 United States,2018-04-04,144,6
5772,Marmara Cografya Dergisi,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,144,43
6065,Temple University Press,2450 West Hunting Park Ave. Philadelphia PA 19129 United States,2018-04-04,144,84
8227,"Society for Mining, Metallurgy and Exploration Inc.",12999 East Adam Aircraft Circle Englewood CO 80112 United States,2018-04-04,144,114
9195,Salahaddin University - Erbil,Erbil-Kirkuk Road Erbil Kurdistan Region 964 Iraq,2018-04-04,144,143
3251,Instituto de Economia Aplicada a la Empresa (IEAE),Avda. Lehendakari Aguirre 83 Bibao 48015 Spain,2018-04-04,144,39
10175,Alevi Bektasi Kultur Enstitusu,Malberg 1 53547 Hausen (Wied) Malberg Germany,2018-04-04,144,33
4054,Marine Biological Association of India,"PO Box 1604, CMFRI Campus CMFRI Campus Kochi Kerala 682018 India",2018-04-04,143,53
10505,KUKKIWON,"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea",2018-04-04,143,40
7241,NII KPSSZ,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,143,95
7311,Korean Society for Medical Mycology,"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea",2018-04-04,143,49
9235,Bogazici University,Bebek Istanbul 34342 Turkey,2018-04-04,143,19
4360,International Association for Sustainable Development and Management,"Hong Kong University of Science and Technology Dept. of Civil Engineering, Clear Water Bay Clear Water Bay Kowloon Hong Kong",2018-04-04,143,36
6410,Associacao de Estudos E Pesquisas Em Politicas E Practicas Curriculares,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,143,83
10815,Sift Desk,11-71 Bharath Nagar Uppal Hyderabad Telangana India,2018-04-04,143,143
3441,Korean Society for Mass Spectrometry,245 Daehangno Yusong Yusong Daejeon 305-806 South Korea,2018-04-04,142,19
4591,The Korean Society of Oceanography,245 Daehangno Yusong Yusong Daejeon 305-806 South Korea,2018-04-04,142,15
4900,Society of Japan Science Teaching,New Road Oxford Oxford OX2 1BG United Kingdom,2018-04-04,142,30
4986,Russian New University,"Aleksandrovskaya Str., 47 Taganrog 347900 Russian Federation",2018-04-04,142,37
11782,Fundacja Upowszechniajaca Wiedze i Nauke Cognitione,os. Bohaterow Tobruku 5 TAX Number: 7352864878 Nowy Targ 34-400 Poland,2018-04-04,142,29
10501,"Faculty of Engineering, University of Kragujevac",Sestre Janjic 6 Kragujevac 34000 Serbia,2018-04-04,142,123
6950,"Faculty of Humanities and Social Sciences, University of Zagreb",Ivana Lucica 3 Zagreb 10000 Croatia,2018-04-04,142,6
7342,Tobacco Regulatory Science Group,2205K Oak Ridge Road Suite 115-TRS Oak Ridge NC 27310 United States,2018-04-04,142,99
7590,Exercise Fitness and Health Alliance,"No. 194, R.V. Road, Basavanagudi Bangalore Karnakata 560004 India",2018-04-04,142,21
8519,IJARS Group,"Tiwaripur, Fatehpur Post - Hasanpur District Sultanpur Uttar Pradesh 227808 India",2018-04-04,142,118
11033,University of Primorska Press,Titov trg 4 VAT: SI 71633065 Koper SI-6000 Slovenia,2018-04-04,142,142
11147,Balai Bahasa Jawa Barat,Jalan Sumbawa Normor 11 Bandung Jawa Barat 40113 Indonesia,2018-04-04,142,62
11432,Fakultas Kedokteran Universitas Riau,FK UNRI Jl. Diponegoro 1 Pekanbaru Riau 28133 Indonesia,2018-04-04,142,141
7958,Gojoseon and Dangun Studies Association,"Dongsin Tower, 4th Floor 5, Mullae-dong 6-ga, Mullae-dong 6-ga Mullae-dong 6-ga Seoul 150-096 South Korea",2018-04-04,142,28
3250,Image Processing On Line,"ENS Cachan, CMLA 61 avenue du president Wilson Cachan Cedex 94235 France",2018-04-04,141,41
3754,"IDP Education Cambodia, Ltd.","No. 657, Kampuchea Krom Boulevard PO Box 860 PO Box 860 Phnom Penh Cambodia",2018-04-04,141,19
3788,Hypothesis Journal,"Liu Lab, Dept. of Molecular Genetics 1 King's College Circle, Room 4382 1 King's College Circle, Rm 4382 Toronto ON M5S 1A8 Canada",2018-04-04,141,6
4250,Marmara University Journal of Science,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,141,49
5432,Korea Society of Management Information Systems,"391-3, Bupyeong-gu, SamsandongMirae Tower 305 Incheon 21319 South Korea",2018-04-04,141,37
6742,The Donam Language and Literature,"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea",2018-04-04,141,49
8218,Gumushane University E-Journal of Faculty of Communication,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,141,83
7096,Methaodos.revista de ciencias sociales,Universidad Rey Juan Carlos Camino del Molina s/n Fuenlabrada Madrid 28943 Spain,2018-04-04,141,66
7368,International Neuroscience Institute,Rudolf Pichlmayr Str. 4 Hannover 30625 Germany,2018-04-04,141,41
7520,Kocatepe Medical Journal,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,141,71
7661,Kelam Arastirmalari Dergisi (Journal of Kalam Studies),Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,141,45
8386,International Association for Human Caring,P. O. Box 6703 Grand Rapids MI 49516 United States,2018-04-04,141,28
8552,"Hasanuddin University, Faculty of Law",Jl Perintis Kemerdekaan KM. 10 Kampus UNHAS Makassar South Sulawesi 90245 Indonesia,2018-04-04,141,109
8709,Institute for Law and Public Policy,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,141,141
9084,Prasetiya Mulya Publishing,"Jl. Ra. Kartini, TB. Simatupang Cilandak Barat Jakarta Selatan DKI Jakarta 12430 Indonesia",2018-04-04,141,40
8741,C.Q.D.- Revista Eletronica Paulista de Matematica,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,141,89
10649,The Society for the Research of Chinese Language and Literature,"Dongsin Tower, 4th Floor 5, Mullae-dong 6-ga, Mullae-dong 6-ga Mullae-dong 6-ga Seoul 150-096 South Korea",2018-04-04,141,141
6400,Korean Society of Consumer Policy and Education,"391-3, Bupyeong-gu, SamsandongMirae Tower 305 Incheon 21319 South Korea",2018-04-04,140,67
