grid_id_consolidated,pub_id
grid.452329.b,cea9e23c
grid.5252.0,cea9e23c
grid.5252.0,cea9e23c
grid.5252.0,cea9e23c
grid.418140.8,cea9e23c
grid.419522.9,c7148a9a
grid.7450.6,c7148a9a
grid.419522.9,c7148a9a
grid.411984.1,47c425d6
grid.418140.8,47c425d6
NA,6d9b6ae5
NA,6d9b6ae5
NA,6d9b6ae5
grid.470125.5,6d9b6ae5
grid.424247.3,6d9b6ae5
grid.418140.8,6d9b6ae5
grid.411984.1,6d9b6ae5
grid.10814.3c,305e4e44
grid.10814.3c,305e4e44
grid.8385.6,305e4e44
grid.418140.8,305e4e44
grid.424247.3,305e4e44
grid.470125.5,305e4e44
NA,305e4e44
grid.7450.6,fbb9f258
grid.415280.a,fbb9f258
grid.7450.6,fbb9f258
grid.7450.6,fbb9f258
grid.477500.1,fbb9f258
grid.5330.5,9efdb0d3
grid.419522.9,9efdb0d3
grid.411984.1,814aa08
NA,814aa08
NA,814aa08
grid.7450.6,c12d9c4e
grid.4991.5,c12d9c4e
grid.412939.4,c12d9c4e
grid.410442.7,c12d9c4e
grid.7450.6,c12d9c4e
grid.7450.6,c12d9c4e
grid.46699.34,c12d9c4e
NA,c12d9c4e
grid.10392.39,c12d9c4e
grid.419522.9,636a3794
NA,636a3794
grid.419522.9,636a3794
grid.5718.b,b083edd7
grid.419656.9,b083edd7
grid.477456.3,b083edd7
grid.7450.6,b083edd7
grid.418140.8,9f0b17de
NA,9f0b17de
grid.15447.33,9f0b17de
grid.223827.e,9f0b17de
grid.7872.a,9f0b17de
grid.7450.6,f35419c
not_in_grid,f35419c
grid.7450.6,f35419c
grid.7450.6,2eaaf9b
grid.418140.8,2eaaf9b
grid.7384.8,40e9ca64
grid.7450.6,40e9ca64
grid.9018.0,40e9ca64
grid.7450.6,1211d4a0
grid.418800.5,1211d4a0
grid.7450.6,2d1a0b60
grid.7450.6,2d1a0b60
grid.7450.6,5ca6518
grid.7683.a,5ca6518
grid.7497.d,5ca6518
grid.411327.2,84d71faa
grid.418140.8,84d71faa
NA,84d71faa
grid.31501.36,4b500403
grid.31501.36,4b500403
grid.5252.0,4b500403
grid.5252.0,4b500403
grid.254224.7,4b500403
grid.38142.3c,4b500403
grid.418140.8,ca09722
grid.418140.8,ca09722
grid.7683.a,ca09722
grid.7450.6,ca09722
grid.7450.6,ca09722
grid.8241.f,ca09722
grid.8241.f,ca09722
grid.411984.1,335fd9df
grid.411984.1,335fd9df
grid.7700.0,ee46fcae
grid.418140.8,ee46fcae
grid.7700.0,ee46fcae
grid.7497.d,ee46fcae
grid.7450.6,c4ae3ca8
grid.7450.6,c4ae3ca8
grid.10253.35,c4ae3ca8
grid.13648.38,c4ae3ca8
NA,c4ae3ca8
grid.411984.1,da0a0798
grid.12284.3d,da0a0798
grid.7645.0,15bf0413
grid.7450.6,15bf0413
grid.418140.8,15bf0413
grid.419522.9,eb69d37f
grid.419505.c,eb69d37f
grid.1003.2,eb69d37f
grid.418140.8,eb69d37f
not_in_grid,eb69d37f
grid.7450.6,5d569581
grid.419491.0,5d569581
grid.418615.f,5d569581
grid.459389.a,5d569581
grid.7704.4,d91d853d
grid.10423.34,d91d853d
grid.7450.6,d91d853d
grid.419522.9,c32727ae
grid.5330.5,c32727ae
grid.5252.0,c32727ae
grid.4973.9,c32727ae
grid.7450.6,c32727ae
grid.419522.9,c32727ae
NA,c32727ae
grid.5252.0,2e1906a6
grid.417570.0,5c8dc22a
grid.5252.0,5c8dc22a
grid.417570.0,5c8dc22a
grid.7450.6,6b34d306
grid.7450.6,6b34d306
NA,6b34d306
grid.411788.3,6b34d306
grid.11749.3a,6b34d306
grid.434675.7,5d91d3f2
grid.420214.1,5d91d3f2
grid.418140.8,5d91d3f2
grid.420214.1,5d91d3f2
grid.419491.0,863e3f34
NA,863e3f34
not_in_grid,863e3f34
NA,863e3f34
NA,863e3f34
grid.7497.d,863e3f34
grid.418140.8,bd797e91
grid.5596.f,d234aa98
grid.5596.f,d234aa98
grid.5596.f,d234aa98
grid.7450.6,d234aa98
grid.418140.8,d234aa98
grid.411984.1,d4886156
grid.418140.8,d4886156
NA,d4886156
grid.418140.8,5b085481
grid.434729.f,9e98f870
grid.5386.8,9e98f870
grid.7450.6,9e98f870
grid.7683.a,9e98f870
grid.5386.8,9e98f870
grid.5292.c,9e98f870
grid.418140.8,57375acf
grid.411984.1,57375acf
grid.5252.0,53c43714
grid.5252.0,53c43714
grid.418140.8,53c43714
grid.419522.9,23636df4
grid.5252.0,23636df4
grid.411984.1,23636df4
grid.411984.1,23636df4
grid.10392.39,73345f8e
NA,73345f8e
NA,73345f8e
grid.5734.5,73345f8e
grid.418140.8,73345f8e
grid.417929.0,ef43064f
grid.417960.d,ef43064f
grid.7450.6,ef43064f
grid.7497.d,b5ae535d
grid.418140.8,b5ae535d
grid.7450.6,9ad03c76
grid.6738.a,9ad03c76
grid.5963.9,9ad03c76
grid.5963.9,9ad03c76
grid.418140.8,29ac5e25
grid.7450.6,48fa4343
grid.418140.8,48fa4343
grid.7450.6,b4b68b1e
grid.13648.38,b4b68b1e
grid.7450.6,b4b68b1e
grid.418140.8,c522d29c
grid.7450.6,c522d29c
grid.418140.8,c522d29c
grid.418140.8,c522d29c
grid.5252.0,22c56594
grid.5252.0,22c56594
grid.410711.2,22c56594
grid.410711.2,22c56594
grid.410711.2,22c56594
grid.7450.6,7fe9d084
grid.5253.1,f341460a
grid.5253.1,f341460a
grid.5253.1,f341460a
not_in_grid,f341460a
grid.6363.0,f341460a
grid.6363.0,f341460a
grid.6363.0,f341460a
grid.7839.5,f341460a
grid.7450.6,f341460a
grid.7450.6,df25763b
grid.418140.8,df25763b
grid.12380.38,7893e493
grid.7450.6,7893e493
grid.418140.8,7893e493
grid.5734.5,7893e493
grid.419522.9,95255d28
grid.419522.9,95255d28
grid.7450.6,dbff30dd
grid.434729.f,dbff30dd
NA,afe9b6ba
grid.5734.5,afe9b6ba
grid.419522.9,afe9b6ba
grid.5963.9,afe9b6ba
grid.12641.30,afe9b6ba
grid.267500.6,b782fb80
grid.419505.c,b782fb80
grid.419505.c,b782fb80
grid.5330.5,b782fb80
grid.7450.6,b782fb80
grid.7450.6,b782fb80
grid.7450.6,b782fb80
grid.7450.6,b782fb80
grid.7450.6,b782fb80
NA,b782fb80
grid.416963.f,b782fb80
grid.7450.6,78278976
grid.418140.8,a552582
grid.265886.7,a552582
grid.418021.e,570a44ac
grid.418140.8,570a44ac
grid.418021.e,570a44ac
grid.418021.e,570a44ac
NA,ac2d62ac
grid.7450.6,ac2d62ac
grid.418140.8,3eda132a
grid.418615.f,3eda132a
grid.7839.5,7fc14bf7
grid.254298.0,7fc14bf7
grid.254298.0,7fc14bf7
grid.418140.8,7fc14bf7
grid.67105.35,7fc14bf7
grid.67105.35,7fc14bf7
grid.239578.2,7fc14bf7
NA,879bb0f6
grid.6738.a,879bb0f6
grid.6738.a,879bb0f6
grid.9663.a,879bb0f6
grid.7450.6,879bb0f6
grid.5164.6,879bb0f6
grid.7450.6,5f44e168
grid.7450.6,5f44e168
grid.418140.8,5f44e168
grid.470125.5,5f44e168
grid.7450.6,b30f1f78
grid.7683.a,b30f1f78
grid.411984.1,69c1de86
grid.418215.b,69c1de86
grid.7450.6,69c1de86
grid.7450.6,69c1de86
grid.7450.6,69c1de86
grid.418140.8,eea18157
grid.419514.c,eea18157
grid.4461.7,eea18157
grid.8379.5,eea18157
grid.424247.3,eea18157
grid.470125.5,eea18157
grid.15078.3b,eea18157
grid.418832.4,eea18157
grid.7468.d,eea18157
grid.7450.6,f94ec17d
not_in_grid,f94ec17d
grid.21604.31,f94ec17d
grid.411984.1,aa989066
NA,aa989066
grid.7450.6,54633b48
grid.7450.6,54633b48
NA,df5b52e1
grid.5963.9,df5b52e1
grid.411984.1,df5b52e1
grid.7450.6,791001d9
grid.411984.1,be2efe5d
NA,be2efe5d
grid.7450.6,6216cc1
grid.7450.6,5cd86aaa
NA,5cd86aaa
grid.419522.9,5cd86aaa
grid.418140.8,5cd86aaa
grid.7450.6,c7127796
grid.418140.8,c7127796
grid.411984.1,6d674003
grid.411984.1,6d674003
NA,6d674003
grid.411984.1,6d674003
grid.411984.1,6d674003
grid.411984.1,6d674003
grid.7450.6,6d674003
grid.7450.6,6d674003
grid.7450.6,160c180e
NA,160c180e
grid.7450.6,58cdbb8e
NA,58cdbb8e
grid.7450.6,2ce0738b
grid.433867.d,2ce0738b
grid.7700.0,2ce0738b
grid.5718.b,2ce0738b
grid.416164.0,2ce0738b
NA,2ce0738b
grid.5718.b,2ce0738b
grid.419595.5,2ce0738b
grid.5802.f,2ce0738b
grid.419594.4,2ce0738b
grid.439045.f,2ce0738b
NA,2ce0738b
NA,2ce0738b
grid.9227.e,480c6807
grid.9227.e,480c6807
grid.418140.8,480c6807
grid.263488.3,480c6807
grid.59025.3b,480c6807
grid.7892.4,480c6807
grid.424699.4,480c6807
grid.9681.6,480c6807
grid.418140.8,c7c618d6
grid.4861.b,c7c618d6
grid.7722.0,c7c618d6
grid.5841.8,c7c618d6
grid.7450.6,63887cfa
grid.7450.6,63887cfa
grid.7450.6,63887cfa
grid.418140.8,63887cfa
grid.7450.6,7d5f9cf6
grid.5802.f,7d5f9cf6
grid.9647.c,7d5f9cf6
grid.7450.6,9d55ca48
grid.438114.b,9d55ca48
grid.418140.8,d93f96c2
grid.5570.7,d93f96c2
grid.5570.7,d93f96c2
grid.418928.e,a267714a
grid.7450.6,a267714a
NA,a267714a
NA,a267714a
NA,a267714a
grid.7839.5,a267714a
grid.430387.b,a267714a
grid.5963.9,a267714a
grid.7450.6,ba843b1e
grid.7450.6,ba843b1e
grid.10420.37,ba843b1e
grid.8664.c,ba843b1e
grid.7450.6,ba843b1e
grid.8379.5,97ef351e
grid.5253.1,97ef351e
grid.419522.9,97ef351e
grid.8756.c,97ef351e
grid.7177.6,8cc2f497
grid.177174.3,8cc2f497
grid.7450.6,8cc2f497
grid.7450.6,65458d5b
grid.414033.1,65458d5b
grid.420089.7,65458d5b
grid.94365.3d,65458d5b
grid.414054.0,65458d5b
grid.9619.7,65458d5b
grid.9619.7,65458d5b
grid.419352.8,65458d5b
grid.413973.b,65458d5b
grid.1013.3,65458d5b
grid.1013.3,65458d5b
NA,3193c60
grid.16753.36,3193c60
grid.4332.6,3193c60
grid.7450.6,3193c60
grid.7450.6,3f39e8a2
grid.7450.6,3e528a3e
grid.5252.0,3e528a3e
grid.7450.6,3e528a3e
grid.7450.6,3e528a3e
grid.418140.8,bf5bdee3
grid.419522.9,bf5bdee3
not_in_grid,6c4d99ca
grid.418435.f,6c4d99ca
grid.418140.8,6c4d99ca
grid.418140.8,af1cfda6
grid.5037.1,af1cfda6
grid.168010.e,706b0ae3
grid.168010.e,706b0ae3
grid.429952.1,706b0ae3
grid.7450.6,706b0ae3
grid.4714.6,706b0ae3
grid.4714.6,706b0ae3
grid.5330.5,706b0ae3
not_in_grid,706b0ae3
grid.411984.1,7a418f79
grid.418140.8,7a418f79
grid.10548.38,671492c1
grid.418140.8,671492c1
grid.7450.6,671492c1
NA,671492c1
grid.6190.e,671492c1
grid.6190.e,671492c1
grid.6190.e,671492c1
grid.419502.b,671492c1
grid.411984.1,45c06a27
NA,45c06a27
NA,45c06a27
grid.10423.34,45c06a27
grid.7450.6,5ce20ffc
NA,5ce20ffc
grid.7497.d,5ce20ffc
grid.418140.8,9c36bc62
NA,c98f0224
grid.410413.3,c98f0224
NA,c98f0224
grid.137628.9,c98f0224
grid.47840.3f,c98f0224
grid.419564.b,73baa87e
grid.418140.8,73baa87e
grid.419522.9,ed4f0cb2
NA,ed4f0cb2
grid.424247.3,ed4f0cb2
grid.419522.9,ed4f0cb2
grid.418140.8,423b8f8b
grid.418140.8,267ecd24
grid.418245.e,65626a67
grid.9613.d,65626a67
grid.9613.d,65626a67
grid.275559.9,65626a67
grid.419522.9,65626a67
grid.419522.9,85d9cd08
NA,85d9cd08
grid.5802.f,f4f72d5a
grid.418140.8,f4f72d5a
grid.418140.8,764c2649
grid.21925.3d,764c2649
grid.7450.6,d57de37b
grid.7491.b,d57de37b
grid.7450.6,d57de37b
grid.412341.1,d57de37b
grid.452288.1,d57de37b
grid.411984.1,74b0ef34
grid.411984.1,74b0ef34
grid.214572.7,37a625e3
grid.214572.7,37a625e3
grid.214572.7,37a625e3
grid.411984.1,37a625e3
grid.411984.1,37a625e3
grid.412045.6,37a625e3
grid.464710.0,1b04e180
grid.418140.8,1b04e180
grid.7450.6,2918d331
grid.419522.9,14dd8e85
grid.419522.9,14dd8e85
NA,14dd8e85
grid.418140.8,1fb452a5
grid.7450.6,1bee9d92
grid.418140.8,1bee9d92
grid.418140.8,1bee9d92
grid.7450.6,1bee9d92
grid.410712.1,96d3ae7f
grid.7450.6,96d3ae7f
grid.5252.0,54b63047
grid.5252.0,54b63047
grid.10388.32,54b63047
grid.419498.9,54b63047
grid.6190.e,54b63047
grid.7450.6,f48e6f26
grid.419595.5,f48e6f26
grid.14778.3d,f48e6f26
grid.7450.6,36490b05
grid.7692.a,36490b05
grid.5216.0,36490b05
grid.5596.f,36490b05
grid.8756.c,36490b05
grid.411984.1,36490b05
grid.411984.1,36490b05
grid.411984.1,36490b05
NA,36490b05
grid.7450.6,e9670e74
NA,e9670e74
grid.420044.6,e9670e74
grid.7450.6,e9670e74
grid.7450.6,687dc254
grid.419514.c,687dc254
grid.5398.7,687dc254
grid.4830.f,f33b9468
grid.418140.8,d607a46a
grid.4488.0,885d0916
grid.419537.d,885d0916
grid.418140.8,885d0916
grid.419560.f,885d0916
grid.4488.0,885d0916
grid.4795.f,885d0916
grid.4367.6,885d0916
grid.418140.8,6b6a0d31
NA,d3e0e1a9
grid.418140.8,d3e0e1a9
grid.470125.5,d3e0e1a9
grid.418140.8,d3e0e1a9
grid.7450.6,722572c1
NA,722572c1
grid.5398.7,722572c1
grid.9122.8,59b7124b
grid.9018.0,59b7124b
grid.418140.8,59b7124b
grid.7450.6,ec91264
NA,ec91264
grid.7892.4,ec91264
grid.411984.1,86b2ac80
grid.411984.1,86b2ac80
grid.7450.6,86b2ac80
grid.7450.6,86b2ac80
grid.7450.6,2ce84acc
grid.5398.7,2ce84acc
grid.7450.6,e234f406
grid.475435.4,e234f406
grid.1051.5,e234f406
grid.16753.36,e234f406
grid.21729.3f,e234f406
not_in_grid,e234f406
not_in_grid,e234f406
grid.19006.3e,d068c78e
grid.19006.3e,d068c78e
grid.7450.6,d068c78e
grid.7683.a,d068c78e
grid.136593.b,d068c78e
grid.418652.c,d068c78e
grid.418140.8,73ef1ed3
grid.419522.9,73ef1ed3
NA,73ef1ed3
grid.7450.6,4d90688f
grid.411984.1,4d90688f
grid.411984.1,4d90688f
grid.419522.9,4d90688f
grid.410607.4,c0bee689
grid.7159.a,c0bee689
grid.7159.a,c0bee689
grid.13339.3b,c0bee689
grid.7450.6,c0bee689
grid.7450.6,c0bee689
grid.7700.0,c0bee689
grid.7450.6,fd06936
grid.7450.6,fd06936
NA,fd06936
grid.8379.5,fd06936
grid.6363.0,fd06936
grid.6936.a,fd06936
grid.6936.a,fd06936
grid.452396.f,fd06936
grid.411580.9,fd06936
grid.7450.6,1273f7f7
grid.7450.6,1273f7f7
grid.7450.6,cc5ea7d7
grid.7450.6,cc5ea7d7
grid.262671.6,50d6bbd0
grid.83440.3b,50d6bbd0
grid.418140.8,50d6bbd0
grid.417929.0,f6a3b5cc
grid.417960.d,f6a3b5cc
grid.7450.6,f6a3b5cc
grid.411984.1,d5f47a73
NA,d5f47a73
grid.5942.a,d5f47a73
grid.5133.4,d5f47a73
grid.5640.7,d5f47a73
grid.7450.6,d5f47a73
grid.418712.9,d5f47a73
grid.411984.1,d5f47a73
grid.419522.9,d5f47a73
grid.7450.6,eb8a7d0e
grid.419514.c,eb8a7d0e
grid.7450.6,1adccfdb
grid.419522.9,1adccfdb
NA,1adccfdb
grid.418140.8,ba5b605a
grid.418140.8,d8cc6476
NA,d8cc6476
grid.7450.6,d8cc6476
grid.13992.30,c8a1a3e5
grid.7497.d,c8a1a3e5
grid.7450.6,c8a1a3e5
grid.5379.8,c8a1a3e5
grid.418140.8,88b7ad4e
grid.7450.6,8110da5a
grid.7450.6,9ecc3e2c
grid.5329.d,9ecc3e2c
grid.7450.6,9ecc3e2c
grid.411984.1,2a6061cb
grid.411984.1,2a6061cb
grid.418140.8,d54b557c
grid.168010.e,d54b557c
grid.5333.6,d54b557c
grid.4991.5,d54b557c
grid.7450.6,4edf964b
grid.9018.0,4edf964b
grid.12380.38,f57dd1ab
grid.417889.b,f57dd1ab
grid.15140.31,f57dd1ab
grid.7450.6,f57dd1ab
grid.7450.6,74696c3a
grid.14003.36,74696c3a
NA,2a602cae
NA,2a602cae
grid.47840.3f,2a602cae
grid.5802.f,20c04453
grid.7450.6,20c04453
grid.7450.6,ef596a34
grid.411984.1,8e93658d
grid.411984.1,8e93658d
grid.6363.0,8e93658d
grid.7450.6,baa9c10a
grid.7307.3,baa9c10a
grid.7683.a,baa9c10a
grid.419522.9,20fb0e7e
grid.6363.0,20fb0e7e
grid.5949.1,20fb0e7e
grid.411984.1,88326bf8
grid.411984.1,88326bf8
grid.419824.2,88326bf8
grid.454310.7,c6d14454
NA,c6d14454
grid.7450.6,c6d14454
grid.418140.8,3de56070
grid.7719.8,3de56070
grid.9647.c,3de56070
grid.4305.2,3de56070
grid.418140.8,5d95d415
grid.423218.e,5d95d415
grid.7450.6,16ba71bc
grid.5398.7,16ba71bc
grid.418140.8,16ba71bc
grid.5596.f,16ba71bc
grid.7450.6,a15ce872
not_in_grid,a15ce872
grid.5361.1,a15ce872
grid.418140.8,f24a9629
grid.411984.1,16b1989
grid.411984.1,16b1989
grid.266093.8,16b1989
grid.7450.6,46e3f6d4
grid.418215.b,46e3f6d4
grid.7450.6,46e3f6d4
NA,46e3f6d4
grid.7450.6,17ec60df
grid.418751.e,17ec60df
grid.9531.e,17ec60df
grid.7450.6,8b5cc807
grid.5963.9,8b5cc807
grid.7450.6,8b5cc807
grid.5253.1,dea459b9
grid.10392.39,dea459b9
grid.1003.2,dea459b9
grid.411941.8,dea459b9
grid.5330.5,dea459b9
grid.419494.5,dea459b9
grid.7497.d,dea459b9
grid.7839.5,dea459b9
grid.411984.1,dea459b9
grid.411327.2,dea459b9
grid.411984.1,ce71b770
grid.7450.6,ce71b770
grid.418140.8,ce71b770
grid.418832.4,ce71b770
grid.14095.39,ce71b770
grid.411984.1,ce71b770
grid.411984.1,ce71b770
grid.419514.c,ce71b770
grid.411984.1,ce71b770
grid.7450.6,ce71b770
grid.419522.9,ce71b770
grid.411984.1,ce71b770
grid.411984.1,ce71b770
grid.7450.6,ce71b770
grid.419522.9,1e03be9d
grid.419522.9,1e03be9d
grid.33565.36,1e03be9d
grid.423639.9,83061d26
grid.187073.a,83061d26
grid.411984.1,83061d26
NA,83061d26
grid.4567.0,83061d26
grid.411984.1,83061d26
grid.7450.6,2642a176
grid.7497.d,2642a176
grid.418140.8,8136e7cf
grid.7450.6,1b47adf1
grid.5963.9,1b47adf1
grid.5963.9,1b47adf1
grid.418140.8,1b47adf1
grid.7450.6,1b47adf1
grid.418140.8,1b47adf1
grid.7450.6,4f77ba7f
NA,4f77ba7f
grid.46699.34,4f77ba7f
grid.7450.6,4f77ba7f
grid.4991.5,4f77ba7f
grid.7450.6,4f77ba7f
grid.414033.1,4f77ba7f
grid.254748.8,4f77ba7f
grid.6363.0,4f77ba7f
grid.10423.34,4f77ba7f
grid.7450.6,e4000c30
grid.6738.a,e4000c30
grid.5963.9,e4000c30
grid.5963.9,e4000c30
grid.411984.1,bd9f78
grid.5963.9,bd9f78
grid.25152.31,bd9f78
grid.418140.8,bd9f78
grid.7450.6,3d404c24
NA,3d404c24
grid.5685.e,d27db60f
grid.5685.e,d27db60f
grid.440163.4,d27db60f
grid.18919.38,d27db60f
grid.15447.33,d27db60f
grid.418140.8,d27db60f
grid.94365.3d,d27db60f
grid.7450.6,31d52164
not_in_grid,31d52164
not_in_grid,31d52164
grid.6190.e,31d52164
grid.7450.6,31d52164
grid.5963.9,31d52164
grid.5963.9,31d52164
grid.10253.35,5baded14
grid.7450.6,5baded14
grid.7450.6,3bca85fc
grid.7450.6,3bca85fc
grid.418621.8,3bca85fc
grid.412970.9,a99cda1
grid.412970.9,a99cda1
NA,a99cda1
grid.420061.1,a99cda1
grid.419522.9,a99cda1
grid.7450.6,89da91fb
grid.261331.4,cc24da30
grid.266185.e,cc24da30
grid.425214.4,cc24da30
grid.7450.6,cc24da30
grid.459389.a,cc24da30
grid.266102.1,cc24da30
grid.170205.1,cc24da30
grid.21729.3f,cc24da30
grid.7450.6,eaad2434
grid.7450.6,eaad2434
grid.5802.f,eaad2434
grid.7450.6,d38eb3ce
NA,d38eb3ce
grid.411984.1,833524f5
grid.411327.2,833524f5
grid.7450.6,833524f5
NA,833524f5
grid.417548.b,833524f5
grid.11794.3a,833524f5
grid.11794.3a,833524f5
grid.424247.3,833524f5
grid.424247.3,833524f5
grid.411984.1,833524f5
grid.10814.3c,8d5386aa
grid.10814.3c,8d5386aa
grid.418832.4,8d5386aa
grid.418140.8,8d5386aa
grid.424247.3,8d5386aa
grid.411984.1,8d5386aa
grid.7450.6,4dd31527
grid.7683.a,4dd31527
grid.9647.c,625c9333
grid.419522.9,625c9333
grid.411984.1,b89daaf3
NA,b89daaf3
grid.418140.8,b89daaf3
grid.411984.1,b89daaf3
not_in_grid,b89daaf3
grid.418140.8,8e91138f
grid.418215.b,8e91138f
grid.23856.3a,1d8a35a2
grid.475176.6,1d8a35a2
grid.5254.6,1d8a35a2
NA,1d8a35a2
grid.9909.9,1d8a35a2
grid.5771.4,1d8a35a2
grid.5771.4,1d8a35a2
grid.418140.8,1d8a35a2
grid.7450.6,e4effc66
NA,e4effc66
grid.1957.a,e4effc66
grid.6582.9,e4effc66
not_in_grid,e4effc66
grid.6936.a,fa87df46
grid.6936.a,fa87df46
not_in_grid,fa87df46
grid.6936.a,fa87df46
grid.7450.6,fa87df46
grid.7445.2,fa87df46
NA,fa87df46
grid.7450.6,86ce7b95
grid.7450.6,86ce7b95
grid.418140.8,86ce7b95
grid.428973.3,86ce7b95
grid.425902.8,86ce7b95
grid.7450.6,ae2c4d93
grid.7450.6,477a07c1
grid.7450.6,477a07c1
grid.5949.1,477a07c1
grid.5808.5,3f7c74cf
grid.5801.c,3f7c74cf
grid.7354.5,3f7c74cf
grid.418615.f,3f7c74cf
grid.5338.d,3f7c74cf
grid.419522.9,3f7c74cf
NA,3f7c74cf
grid.5645.2,3f7c74cf
grid.411984.1,5e466ae6
grid.411984.1,5e466ae6
grid.411984.1,80fe4ee5
NA,80fe4ee5
grid.189504.1,80fe4ee5
grid.411984.1,1f8075f1
grid.411984.1,1f8075f1
grid.7450.6,c0acb533
grid.7450.6,c0acb533
grid.418140.8,43c38c4a
grid.418140.8,ac7e3795
grid.9619.7,969e4ae1
NA,969e4ae1
grid.470125.5,969e4ae1
grid.418140.8,b3b39bd4
grid.438114.b,b3b39bd4
grid.418140.8,b3b39bd4
grid.5801.c,b3b39bd4
grid.7683.a,b3b39bd4
grid.418140.8,4d9961fe
grid.419522.9,1f76c3ac
grid.411984.1,94644c39
grid.411984.1,94644c39
grid.418140.8,94644c39
grid.411024.2,94644c39
NA,94644c39
grid.7450.6,9923a5cd
NA,9923a5cd
grid.470125.5,d07b0ee2
grid.7450.6,82d1dc64
grid.7450.6,130431a6
grid.7450.6,130431a6
grid.7450.6,130431a6
grid.7450.6,130431a6
grid.443909.3,8b102ef0
grid.443909.3,8b102ef0
grid.412848.3,8b102ef0
grid.7870.8,8b102ef0
grid.7450.6,8b102ef0
grid.419522.9,7bc6ac5e
grid.419522.9,45d9f2fa
grid.11749.3a,45d9f2fa
grid.7400.3,45d9f2fa
grid.239578.2,45d9f2fa
NA,45d9f2fa
grid.7450.6,45d9f2fa
grid.7450.6,45d9f2fa
grid.7450.6,45d9f2fa
grid.418140.8,45d9f2fa
grid.11480.3c,45d9f2fa
grid.11480.3c,45d9f2fa
grid.11480.3c,45d9f2fa
grid.418140.8,45d9f2fa
grid.9647.c,45d9f2fa
grid.418140.8,9ac8325b
grid.7450.6,eccde718
grid.133342.4,eccde718
grid.5252.0,eccde718
grid.5252.0,eccde718
grid.16750.35,eccde718
grid.16750.35,eccde718
grid.116068.8,eccde718
grid.47100.32,eccde718
grid.12380.38,eccde718
grid.5132.5,4d61f0d3
grid.410607.4,4d61f0d3
grid.13339.3b,4d61f0d3
grid.5132.5,4d61f0d3
grid.7450.6,4d61f0d3
grid.418140.8,8427d8d2
grid.418140.8,4fb8fe8
grid.275033.0,457f9d8c
grid.419522.9,457f9d8c
grid.275033.0,457f9d8c
grid.14095.39,a64d276b
grid.6363.0,a64d276b
grid.14095.39,a64d276b
grid.6612.3,a64d276b
NA,a64d276b
grid.418140.8,a64d276b
NA,a64d276b
grid.418140.8,3f8a6fce
grid.418140.8,c2dfa919
grid.7450.6,9cbfde77
NA,9cbfde77
NA,9cbfde77
grid.7450.6,39560ae3
NA,39560ae3
grid.418227.a,39560ae3
grid.7450.6,39560ae3
grid.411941.8,39560ae3
grid.411984.1,ac819e04
grid.411984.1,ac819e04
grid.7450.6,ac819e04
grid.7450.6,ac819e04
grid.411984.1,ac819e04
grid.411984.1,ac819e04
grid.7450.6,ac819e04
grid.7450.6,ac819e04
grid.7450.6,ac819e04
grid.419522.9,ac819e04
grid.418140.8,ac819e04
grid.10388.32,ac819e04
grid.10388.32,ac819e04
grid.7450.6,a9a26afc
grid.411984.1,12d55dd8
grid.7450.6,12d55dd8
grid.6936.a,12d55dd8
grid.7450.6,12d55dd8
NA,12d55dd8
grid.16872.3a,a6c939de
grid.5254.6,a6c939de
NA,a6c939de
grid.6363.0,a6c939de
grid.419522.9,a6c939de
grid.7450.6,2ebd80e1
grid.7450.6,f65beb21
grid.7450.6,f65beb21
not_in_grid,78d1b82c
grid.411984.1,78d1b82c
grid.411984.1,78d1b82c
NA,78d1b82c
grid.7450.6,6d8fa5dc
grid.7450.6,6d8fa5dc
grid.461771.2,6d8fa5dc
grid.418140.8,6d8fa5dc
grid.7450.6,f5a64bea
grid.7450.6,f5a64bea
grid.7450.6,87ae7535
grid.5801.c,87ae7535
grid.5398.7,87ae7535
grid.5342.0,87ae7535
NA,87ae7535
grid.7450.6,3111eacc
grid.411984.1,e1e25f75
grid.7450.6,e1e25f75
grid.411984.1,e1e25f75
grid.411984.1,8cd88776
NA,8cd88776
grid.419534.e,21ea23be
grid.7450.6,21ea23be
grid.9613.d,21ea23be
grid.424265.3,21ea23be
grid.424810.b,21ea23be
grid.6363.0,3f263dda
grid.6363.0,3f263dda
NA,3f263dda
grid.7450.6,3f263dda
grid.7450.6,3f263dda
grid.7450.6,3f263dda
grid.459389.a,3f263dda
grid.93544.3f,3f263dda
grid.7450.6,4d0e6f1c
grid.418928.e,4d0e6f1c
grid.7450.6,4d0e6f1c
grid.411984.1,4390efb1
grid.7450.6,4390efb1
grid.7450.6,4390efb1
grid.7450.6,4390efb1
grid.411984.1,c1b412df
grid.13648.38,c1b412df
grid.411984.1,c1b412df
NA,c1b412df
NA,c1b412df
grid.4488.0,c1b412df
grid.418140.8,ef41340c
grid.411984.1,ef41340c
grid.7450.6,1639f274
grid.7450.6,1639f274
grid.7450.6,8855a261
grid.9647.c,8855a261
grid.7450.6,8855a261
grid.411984.1,8855a261
grid.6363.0,8855a261
grid.5380.e,8f0c70b9
grid.7450.6,8f0c70b9
NA,8f0c70b9
grid.9647.c,8f0c70b9
grid.418140.8,8f0c70b9
grid.7450.6,7cb78d3e
grid.7450.6,7cb78d3e
grid.418928.e,7cb78d3e
